,id,location,fault_severity,severity_type,resource_type,log_feature,volume,event_type
6031,13626,location 155,0,severity_type 2,resource_type 2,feature 312,11,event_type 34
6032,16934,location 643,0,severity_type 4,resource_type 2,feature 374,3,event_type 50
6033,2314,location 767,1,severity_type 1,resource_type 8,feature 273,1,event_type 14
6034,11067,location 149,0,severity_type 2,resource_type 2,feature 315,1,event_type 35
6035,15365,location 224,0,severity_type 2,resource_type 2,feature 312,3,event_type 34
6036,10459,location 976,1,severity_type 2,resource_type 8,feature 203,6,event_type 15
6037,8114,location 999,0,severity_type 2,resource_type 8,feature 54,1,event_type 11
6038,15955,location 885,0,severity_type 1,resource_type 8,feature 70,2,event_type 11
6039,2114,location 821,1,severity_type 1,resource_type 8,feature 82,28,event_type 11
6040,17724,location 1019,0,severity_type 1,resource_type 8,feature 196,2,event_type 11
6041,15704,location 962,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
6042,6906,location 527,0,severity_type 2,resource_type 2,feature 313,1,event_type 35
6043,12750,location 1107,2,severity_type 1,resource_type 8,feature 82,44,event_type 11
6044,4075,location 149,0,severity_type 2,resource_type 2,feature 232,5,event_type 35
6045,6986,location 1100,2,severity_type 1,resource_type 8,feature 193,1,event_type 11
6046,7868,location 655,0,severity_type 2,resource_type 8,feature 80,1,event_type 15
6047,2372,location 831,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
6048,6085,location 834,1,severity_type 2,resource_type 8,feature 82,5,event_type 15
6049,5557,location 903,0,severity_type 1,resource_type 8,feature 68,2,event_type 11
6050,1656,location 465,0,severity_type 2,resource_type 2,feature 312,52,event_type 35
6051,17670,location 826,1,severity_type 1,resource_type 6,feature 68,4,event_type 11
6052,11518,location 756,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
6053,31,location 457,0,severity_type 2,resource_type 2,feature 313,7,event_type 35
6054,1031,location 763,1,severity_type 2,resource_type 8,feature 82,24,event_type 15
6055,9752,location 995,2,severity_type 1,resource_type 8,feature 56,213,event_type 11
6056,809,location 204,1,severity_type 1,resource_type 2,feature 219,1,event_type 35
6057,3640,location 1026,0,severity_type 1,resource_type 6,feature 273,2,event_type 13
6058,2923,location 994,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
6059,18016,location 600,2,severity_type 1,resource_type 8,feature 203,9,event_type 15
6060,7042,location 240,1,severity_type 2,resource_type 2,feature 312,2,event_type 34
6061,15825,location 931,0,severity_type 2,resource_type 8,feature 82,9,event_type 15
6062,2258,location 767,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
6063,14403,location 914,1,severity_type 1,resource_type 7,feature 54,1,event_type 11
6064,11011,location 478,0,severity_type 2,resource_type 2,feature 314,30,event_type 35
6065,4973,location 1100,2,severity_type 1,resource_type 8,feature 71,1,event_type 11
6066,17624,location 448,0,severity_type 2,resource_type 2,feature 312,2,event_type 35
6067,12599,location 638,0,severity_type 4,resource_type 2,feature 376,4,event_type 42
6068,11093,location 1100,2,severity_type 1,resource_type 8,feature 63,2,event_type 15
6069,9267,location 500,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
6070,12200,location 892,2,severity_type 1,resource_type 2,feature 290,3,event_type 44
6071,5964,location 709,0,severity_type 1,resource_type 8,feature 73,3,event_type 11
6072,4136,location 845,0,severity_type 2,resource_type 8,feature 82,21,event_type 15
6073,17061,location 822,0,severity_type 1,resource_type 2,feature 219,1,event_type 10
6074,15676,location 102,0,severity_type 2,resource_type 2,feature 310,7,event_type 34
6075,8054,location 472,0,severity_type 4,resource_type 2,feature 312,2,event_type 35
6076,315,location 909,1,severity_type 2,resource_type 4,feature 40,1,event_type 11
6077,3570,location 175,0,severity_type 1,resource_type 2,feature 301,1,event_type 35
6078,7377,location 1068,0,severity_type 1,resource_type 8,feature 182,1,event_type 11
6079,15309,location 211,1,severity_type 1,resource_type 2,feature 312,5,event_type 34
6080,1874,location 314,1,severity_type 2,resource_type 2,feature 233,5,event_type 34
6081,7071,location 180,0,severity_type 2,resource_type 2,feature 232,1,event_type 35
6082,3152,location 653,2,severity_type 1,resource_type 8,feature 82,49,event_type 11
6083,15697,location 823,0,severity_type 1,resource_type 8,feature 76,3,event_type 11
6084,2425,location 1008,1,severity_type 1,resource_type 8,feature 82,2,event_type 11
6085,2729,location 157,0,severity_type 4,resource_type 2,feature 312,2,event_type 35
6086,7506,location 795,0,severity_type 2,resource_type 8,feature 51,146,event_type 15
6087,15998,location 899,0,severity_type 1,resource_type 2,feature 375,2,event_type 50
6088,15256,location 1052,0,severity_type 1,resource_type 8,feature 82,6,event_type 15
6089,1446,location 236,0,severity_type 2,resource_type 2,feature 312,27,event_type 35
6090,7240,location 704,0,severity_type 1,resource_type 8,feature 82,10,event_type 15
6091,13348,location 817,0,severity_type 1,resource_type 8,feature 167,1,event_type 11
6092,5636,location 489,0,severity_type 2,resource_type 2,feature 232,2,event_type 34
6093,4881,location 1086,1,severity_type 2,resource_type 8,feature 203,1,event_type 15
6094,7904,location 684,0,severity_type 1,resource_type 8,feature 82,26,event_type 15
6095,8123,location 476,0,severity_type 2,resource_type 2,feature 314,19,event_type 35
6096,6794,location 1050,1,severity_type 1,resource_type 8,feature 345,2,event_type 13
6097,190,location 478,0,severity_type 2,resource_type 2,feature 232,5,event_type 34
6098,17307,location 118,0,severity_type 2,resource_type 2,feature 312,22,event_type 35
6099,4066,location 945,0,severity_type 2,resource_type 8,feature 202,18,event_type 11
6100,16510,location 958,0,severity_type 1,resource_type 8,feature 56,34,event_type 11
6101,10551,location 786,0,severity_type 4,resource_type 7,feature 306,1,event_type 23
6102,17638,location 242,0,severity_type 2,resource_type 2,feature 232,3,event_type 35
6103,3669,location 272,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
6104,14654,location 684,1,severity_type 2,resource_type 8,feature 203,12,event_type 15
6105,4607,location 441,0,severity_type 1,resource_type 2,feature 211,1,event_type 11
6106,2614,location 885,0,severity_type 1,resource_type 8,feature 202,4,event_type 11
6107,15280,location 99,0,severity_type 1,resource_type 2,feature 301,1,event_type 34
6108,10722,location 808,0,severity_type 1,resource_type 8,feature 71,7,event_type 11
6109,14768,location 1111,1,severity_type 1,resource_type 8,feature 68,2,event_type 11
6110,3334,location 493,0,severity_type 2,resource_type 2,feature 310,3,event_type 35
6111,16453,location 457,0,severity_type 2,resource_type 2,feature 312,3,event_type 34
6112,5333,location 1067,0,severity_type 1,resource_type 8,feature 170,4,event_type 11
6113,13488,location 93,1,severity_type 2,resource_type 2,feature 227,1,event_type 35
6114,10625,location 881,0,severity_type 4,resource_type 7,feature 303,1,event_type 22
6115,8454,location 644,0,severity_type 1,resource_type 2,feature 284,176,event_type 47
6116,15072,location 1019,1,severity_type 2,resource_type 8,feature 203,2,event_type 15
6117,14454,location 490,0,severity_type 2,resource_type 2,feature 234,26,event_type 34
6118,16540,location 710,0,severity_type 1,resource_type 8,feature 171,1,event_type 11
6119,11863,location 760,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
6120,16088,location 653,1,severity_type 1,resource_type 2,feature 82,9,event_type 15
6121,4685,location 653,0,severity_type 2,resource_type 8,feature 82,8,event_type 15
6122,12644,location 744,0,severity_type 1,resource_type 6,feature 68,2,event_type 13
6123,10984,location 584,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
6124,10791,location 472,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
6125,18506,location 845,0,severity_type 2,resource_type 8,feature 82,10,event_type 15
6126,10847,location 244,0,severity_type 2,resource_type 2,feature 312,18,event_type 34
6127,8675,location 474,0,severity_type 2,resource_type 2,feature 232,3,event_type 35
6128,11864,location 124,0,severity_type 2,resource_type 2,feature 233,2,event_type 34
6129,15273,location 704,0,severity_type 1,resource_type 8,feature 80,3,event_type 11
6130,5745,location 242,0,severity_type 2,resource_type 2,feature 312,3,event_type 35
6131,1255,location 1042,1,severity_type 2,resource_type 8,feature 203,2,event_type 15
6132,13027,location 298,0,severity_type 2,resource_type 2,feature 232,21,event_type 34
6133,3164,location 1031,0,severity_type 1,resource_type 8,feature 54,18,event_type 11
6134,5397,location 758,0,severity_type 1,resource_type 8,feature 170,3,event_type 11
6135,13706,location 369,0,severity_type 2,resource_type 2,feature 230,25,event_type 35
6136,4178,location 962,0,severity_type 1,resource_type 8,feature 80,7,event_type 15
6137,12454,location 1107,1,severity_type 1,resource_type 8,feature 82,208,event_type 11
6138,177,location 124,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
6139,8162,location 856,1,severity_type 1,resource_type 6,feature 273,1,event_type 13
6140,13041,location 768,0,severity_type 2,resource_type 8,feature 55,2,event_type 11
6141,6385,location 1111,1,severity_type 1,resource_type 8,feature 170,2,event_type 11
6142,1816,location 1083,1,severity_type 1,resource_type 8,feature 68,2,event_type 11
6143,2660,location 824,1,severity_type 1,resource_type 8,feature 80,1,event_type 11
6144,18413,location 1002,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
6145,14583,location 1086,1,severity_type 2,resource_type 8,feature 203,8,event_type 15
6146,6926,location 682,0,severity_type 1,resource_type 8,feature 171,9,event_type 11
6147,8166,location 599,2,severity_type 2,resource_type 8,feature 203,28,event_type 15
6148,1295,location 607,0,severity_type 2,resource_type 8,feature 46,7,event_type 14
6149,11457,location 837,1,severity_type 1,resource_type 10,feature 68,2,event_type 13
6150,470,location 648,0,severity_type 2,resource_type 7,feature 306,1,event_type 23
6151,11397,location 1086,2,severity_type 2,resource_type 8,feature 203,5,event_type 15
6152,1110,location 1042,2,severity_type 2,resource_type 8,feature 82,37,event_type 15
6153,7051,location 484,0,severity_type 2,resource_type 2,feature 312,9,event_type 35
6154,16515,location 846,0,severity_type 2,resource_type 8,feature 82,24,event_type 15
6155,18182,location 506,0,severity_type 2,resource_type 2,feature 312,9,event_type 34
6156,6808,location 653,1,severity_type 1,resource_type 8,feature 80,20,event_type 11
6157,2537,location 661,1,severity_type 2,resource_type 7,feature 222,3,event_type 11
6158,13181,location 488,0,severity_type 1,resource_type 2,feature 307,8,event_type 20
6159,154,location 257,1,severity_type 2,resource_type 2,feature 312,1,event_type 35
6160,8383,location 700,1,severity_type 4,resource_type 2,feature 360,1,event_type 54
6161,2564,location 406,1,severity_type 1,resource_type 2,feature 219,1,event_type 20
6162,12445,location 2,1,severity_type 1,resource_type 6,feature 54,1,event_type 11
6163,8728,location 243,0,severity_type 2,resource_type 2,feature 234,1,event_type 35
6164,8009,location 611,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
6165,16608,location 845,0,severity_type 2,resource_type 8,feature 82,7,event_type 15
6166,313,location 902,0,severity_type 1,resource_type 8,feature 170,1,event_type 11
6167,14350,location 239,0,severity_type 1,resource_type 8,feature 312,1,event_type 20
6168,9820,location 931,0,severity_type 2,resource_type 8,feature 80,4,event_type 15
6169,14210,location 491,0,severity_type 2,resource_type 2,feature 314,2,event_type 35
6170,6644,location 1030,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
6171,15347,location 962,2,severity_type 2,resource_type 8,feature 203,6,event_type 15
6172,9230,location 584,0,severity_type 2,resource_type 8,feature 195,3,event_type 11
6173,12757,location 814,0,severity_type 2,resource_type 8,feature 70,7,event_type 11
6174,7552,location 793,0,severity_type 1,resource_type 8,feature 195,9,event_type 11
6175,14018,location 962,2,severity_type 2,resource_type 8,feature 82,88,event_type 15
6176,8102,location 643,0,severity_type 4,resource_type 2,feature 368,2,event_type 44
6177,10319,location 1007,0,severity_type 2,resource_type 8,feature 80,1,event_type 15
6178,15910,location 475,0,severity_type 2,resource_type 2,feature 314,10,event_type 35
6179,3183,location 856,2,severity_type 1,resource_type 7,feature 170,9,event_type 22
6180,7033,location 684,0,severity_type 2,resource_type 8,feature 82,12,event_type 15
6181,16615,location 236,1,severity_type 2,resource_type 2,feature 227,1,event_type 34
6182,11200,location 229,1,severity_type 1,resource_type 2,feature 307,1,event_type 21
6183,4706,location 1052,0,severity_type 2,resource_type 8,feature 82,19,event_type 15
6184,4623,location 1008,1,severity_type 2,resource_type 8,feature 80,4,event_type 15
6185,10025,location 414,0,severity_type 4,resource_type 2,feature 312,2,event_type 35
6186,7296,location 734,2,severity_type 1,resource_type 2,feature 193,3,event_type 20
6187,1614,location 226,1,severity_type 2,resource_type 2,feature 313,1,event_type 34
6188,5647,location 995,0,severity_type 2,resource_type 8,feature 201,1,event_type 15
6189,2021,location 1072,0,severity_type 1,resource_type 8,feature 191,1,event_type 11
6190,6651,location 834,0,severity_type 2,resource_type 8,feature 82,6,event_type 15
6191,14219,location 489,0,severity_type 2,resource_type 2,feature 312,2,event_type 35
6192,10852,location 373,0,severity_type 2,resource_type 2,feature 232,61,event_type 35
6193,6727,location 995,1,severity_type 1,resource_type 8,feature 82,24,event_type 15
6194,6282,location 445,0,severity_type 2,resource_type 2,feature 232,7,event_type 35
6195,5727,location 119,0,severity_type 2,resource_type 2,feature 232,25,event_type 34
6196,16114,location 325,1,severity_type 1,resource_type 8,feature 44,3,event_type 35
